Donor,Name,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Cluster 13,Cluster 14,Cluster 15,Cluster 16,Cluster 17,Cluster 18,Cluster 19,Cluster 20,Cluster 21,Cluster 22,Cluster 23,Cluster 24,Cluster 25,Cluster 26,Cluster 27,Cluster 28,Cluster 29,Cluster 30,Cluster 31,Cluster 32,Cluster 33,Cluster 34,Cluster 35,Cluster 36,Cluster 37,Cluster 38,Cluster 39,Cluster 40,Cluster 41,Cluster 42,Cluster 43,Cluster 44,Cluster 45,Cluster 46,Cluster 47,Cluster 48,Cluster 49,Cluster 50,Cluster 51,Cluster 52,Cluster 53,Cluster 54,Cluster 55,Cluster 56,Cluster 57,Cluster 58,Cluster 59,Cluster 60,Cluster 61,Cluster 62,Cluster 63,Cluster 64,Cluster 65,Cluster 66,Cluster 67,Cluster 68,Cluster 69,Cluster 70,Cluster 71,Cluster 72,Cluster 73,Cluster 74,Cluster 75,Cluster 76,Cluster 77,Cluster 78,Cluster 79,Cluster 80,Cluster 81,Cluster 82,Cluster 83,Cluster 84,Cluster 85,Cluster 86,Cluster 87,Cluster 88,Cluster 89,Cluster 90,Cluster 91,Cluster 92,Cluster 93,Cluster 94,Cluster 95,Cluster 96,Cluster 97,Cluster 98,Cluster 99,Cluster 100,Metacluster 1,Metacluster 2,Metacluster 3,Metacluster 4,Metacluster 5,Metacluster 6,Metacluster 7,Metacluster 8,Metacluster 9,Metacluster 10,Metacluster 11,Metacluster 12,Metacluster 13,Metacluster 14,Metacluster 15,Metacluster 16
CO018,FlowSOM_c01_COVID-19 STUDY CyTOF FIXED 221221 HKM_CO018.fcs,1.071920041,1.017599768,0.645505903,1.640472224,8.192402405,0.162055479,3.015680452,3.364235533,1.2167741,0.577605562,1.573477222,0.547729413,2.359310495,2.686137467,1.899398856,0.132179329,1.455783298,0.394727312,0.707068878,1.765408851,0.717932933,1.257514304,0.607481712,0.648221916,0.419171435,0.23810386,0.49340914,0.219997103,0.71069023,0.60838705,1.398747012,0.544108061,0.582132252,0.532338669,1.153400449,0.612913739,0.329542985,0.132179329,1.171507206,1.121713624,1.08912146,0.304193525,0.351271094,0.568552184,0.727891649,1.718331281,0.669044687,0.522379952,0.528717317,2.31857029,1.067393351,0.29785616,0.509705222,0.745998407,0.330448323,0.320489607,0.349460419,0.322300282,1.152495111,1.852321286,0.169298182,0.02534946,0.163866155,0.247157239,0.464438328,0.73603969,0.909864561,0.745093069,0.870029695,1.511914246,0.3657565,0.405591367,0.436372854,0.717027595,0.379336568,1.020315782,0.308720214,0.587564279,0.454479612,1.027558485,2.377417252,1.080973419,0.196458318,0.594806982,0.727891649,0.243535888,1.069204027,0.642789889,1.280147751,2.402766713,2.553958137,0.822046788,0.643695227,0.745093069,0.68081408,0.697110162,0.916201927,0.970522199,1.366154849,4.217969146,22.35188672,8.524661404,6.130042732,0.577605562,6.971101615,1.69750851,5.957123198,7.023611212,0.727891649,3.038313899,18.0460998,0.358513797,9.16020859,7.605743463,0.632831173,0.643695227
CO003,FlowSOM_c01_COVID-19 STUDY CyTOF FIXED 241121 HKM_CO003.fcs,2.676269227,1.445233881,0.144685047,0.792938723,10.0640979,0.261079722,1.728137604,2.940582135,1.192237122,0.751715609,1.275491646,0.925499325,1.707121899,0.803446576,1.926170211,0.094570673,0.603797376,0.582781671,1.019261702,0.527817519,1.322372835,0.941665252,0.265121204,0.772731314,0.757373683,0.28371202,0.559341077,0.297453058,0.62966286,0.95540629,2.315769054,0.681393826,0.374241212,1.221335791,2.431355432,0.36130847,0.463153811,0.196416014,0.670885974,1.918895544,2.801555162,0.316043874,0.202882385,0.926307621,1.171221417,0.542366853,0.135793787,0.069513486,0.390407139,1.36117106,1.67155686,0.678968937,0.889934286,0.526200926,0.194799421,0.307960911,0.267546093,0.213390237,2.130669189,0.345142543,0.098612155,0.024248891,0.149534825,0.39687351,0.512459888,0.505993517,1.129998303,1.357937874,1.003904071,0.51650137,1.269833572,0.94651503,0.375857805,1.389461432,0.368583137,1.14616423,0.148726529,0.55853278,0.171358827,0.299877947,1.770169015,1.538996258,0.142260158,0.632896045,0.999054293,0.162467567,1.056443334,0.286945206,1.13727297,0.75818198,1.397544396,0.54317515,0.78243087,0.75818198,0.505185221,0.431630253,0.53428389,0.636937527,1.811392129,3.073951033,23.08332727,6.210949182,6.243281037,0.751715609,8.538034385,1.585877446,9.881422925,4.898275904,1.171221417,1.180920973,18.12362084,0.272395871,4.648512331,7.46623342,0.518117963,0.78243087
CO006,FlowSOM_c01_COVID-19 STUDY CyTOF FIXED 281021 HKM_CO006.fcs,0,0,0,0,0,0,0,0.003806768,0.007613537,0.003806768,0,0.007613537,0,0,0.003806768,0,0,0.003806768,0,0,0.007613537,0.011420305,0.003806768,0.003806768,0,0,0,0,0,0,0.007613537,0.003806768,0.003806768,0.015227074,0,0,0,0,0,0.003806768,0.003806768,0.003806768,0.007613537,0,0,0,0,0,0,0.003806768,0.007613537,0.003806768,0,0.003806768,0,0.003806768,0,0,0,0,0.011420305,0.003806768,0.003806768,0,0.003806768,0,0,0.003806768,0,0,0.106589516,0.022840611,0.007613537,0.007613537,0,0,0,0,0,0,0.003806768,0.045681221,0,0.003806768,0,0,0,0.003806768,0,0,0,0,0,0,0.003806768,0.003806768,0.003806768,0.003806768,0,0,0.019033842,0.007613537,0.011420305,0.003806768,0.045681221,0,0.034260916,0.003806768,0,0.003806768,0.038067684,0.019033842,0,0.178918116,0.007613537,0
CO005,FlowSOM_c01_COVID-19 STUDY CyTOF FIXED 301121 HKM_CO005.fcs,1.318581388,0.758603085,0.167514877,0.894210367,6.734895742,0.116462724,1.068904453,4.041894673,2.753625501,4.275617811,1.825912158,0.646128811,1.95753099,0.982753945,2.291763054,0.081364369,1.005886951,0.827204416,0.984349324,0.686810995,1.435841802,0.962014007,0.696383274,1.009077711,0.897401126,0.252070005,0.960418628,0.171503326,0.310301367,0.442717889,2.752030121,1.500454683,1.23402626,2.53824923,3.473939471,0.488186213,0.539238366,0.390868046,0.518498429,0.87187505,2.072398334,0.841562834,1.134315024,1.731784751,0.918938753,0.486590833,0.127630382,1.066511383,0.710741692,1.354477433,2.75761395,0.466648586,0.828002106,0.562371373,0.153954149,0.167514877,0.138000351,0.158740288,0.733874699,0.794499131,0.058231362,0.041479874,0.209792441,0.336625134,0.36055583,0.453087858,0.658094159,0.50972384,0.385284217,0.500949251,0.593481278,1.080869801,0.521689188,0.473827795,0.356567381,0.830395176,0.21537627,0.326255165,0.202613232,0.386081907,2.452896412,1.182974107,0.150763389,0.512914599,0.741851598,0.318278266,0.962811697,0.366937349,0.552799094,0.729886249,1.548316077,0.352578931,0.279989151,0.585504379,0.647724191,0.751423876,0.741851598,0.752221566,0.646926501,0.982753945,19.01373622,7.141717586,6.049680126,4.275617811,14.41744707,3.128539749,11.78108199,4.112091383,0.918938753,0.935690241,12.98639141,0.309503677,2.599671352,7.211116606,0.672452577,0.279989151
CO034,FlowSOM_c01_Covid 19 Cytof Study 07 12 21_HKM_100222_00_1_CO034.fcs,0.715698651,0.482102564,0.287273486,0.262422839,1.034780966,0.162026222,1.884673115,2.563592807,1.821055457,1.196807189,1.050685381,0.992037853,1.284281468,0.745519428,1.142135764,0.074551943,1.035774992,1.43437938,0.961223049,1.023846681,0.818083319,0.62126619,0.750489558,0.665997356,0.392640232,0.290255564,0.780310335,0.270375046,0.758441765,0.470174253,0.441347502,0.56560074,0.62126619,0.562618662,0.687865926,0.525839703,0.442341527,0.078528046,0.509935289,2.102364788,1.318078349,0.372759714,0.743531376,0.591445413,0.514905418,0.430413217,0.766393972,0.071569865,1.265394976,1.334976789,2.048687389,0.367789585,0.272363098,0.420472958,0.76440592,0.505959185,0.70377034,0.539756066,0.60436775,0.303177901,0.151091937,0.076539995,0.507947237,0.534785937,0.611325931,0.191847,0.344926989,0.280315305,0.216697647,0.709734496,0.409538673,0.789256568,0.492042823,0.465204123,0.296219719,0.233596088,0.226637906,0.078528046,0.164014274,0.482102564,2.050675441,0.347909067,0.529815807,0.391646206,0.384688025,0.16997843,0.205763362,0.164014274,0.204769336,0.783292413,0.43438932,0.22564388,0.242542321,0.736573195,0.506953211,0.329022574,0.139163627,0.436377372,0.551684377,0.802178905,8.815021719,7.154998459,7.137105993,1.196807189,6.453216171,1.64312482,5.807099333,4.017852705,0.514905418,2.467172295,9.108259361,0.735579169,2.777308377,4.257412948,1.02185863,0.242542321
CO002,FlowSOM_c01_Covid 19 Cytof Study 09 12 21_HKM_100222_00_1_CO002.fcs,1.253740641,0.58515313,0.024474085,0.122370426,1.252628183,0.011124584,0.123482885,1.724310554,0.81765694,0.577365921,0.920003115,1.158069217,0.632988842,0.759809102,1.680924675,0.051173087,0.121257968,0.411609616,0.516180708,0.842131025,1.070185002,0.340412277,0.344862111,0.759809102,0.615189507,0.086771757,0.172431055,0.045610795,0.155744179,0.45833287,0.442758452,0.421621742,0.571803629,1.274877351,0.779833354,0.123482885,0.025586544,0.132382552,1.017899456,2.503031449,0.629651467,0.424959117,0.678599637,0.527305292,0.233616269,0.153519262,0.152406804,0.368223738,3.085959662,4.080497491,1.359424192,0.161306471,0.559566586,0.213592017,0.156856637,0.119033051,0.103458633,0.155744179,0.515068249,0.597390173,0.031148836,0.024474085,0.396035198,0.342637194,0.234728727,0.255865437,0.536204959,0.294801482,0.164643846,0.210254642,0.729772725,1.316038313,0.35264932,0.481694497,0.226941518,0.24696577,0.060072755,0.142394678,0.115695676,0.106796008,0.936689991,1.049048292,0.109020925,0.557341669,0.611852132,0.175768431,0.318163109,0.086771757,0.287014273,0.223604143,0.976738494,0.171318597,0.186893015,0.6341013,0.431633868,0.319275567,0.135719927,0.487256789,0.355986695,0.328175234,9.46034642,2.442958694,5.293077171,0.577365921,6.102946902,0.744234684,4.212880044,9.296815032,0.233616269,0.581815755,7.762734868,0.451658119,0.868830027,5.179606412,0.461670245,0.186893015
CO039,FlowSOM_c01_Covid 19_Study_03 jan 2022_HKM_My Ha_U ant_240122_00_1_0_CO039.fcs,1.028643652,0.36242367,0.141619333,0.832965326,6.613470587,0.16598395,2.437984437,6.466521494,1.12990909,0.35709391,0.998949276,0.411914297,1.246402412,1.298938616,2.33138924,0.164461161,1.177876928,0.545158294,0.947174466,1.877598258,0.552772237,0.856568548,0.536021563,0.753018928,0.351002756,0.287045638,0.438563097,0.3319679,0.465211896,0.750734745,1.439035161,0.638048394,0.897683839,0.836010903,1.151989523,0.394402229,0.218520154,0.258112656,0.842102057,2.433416072,0.663935799,0.290852609,0.581705219,0.746927774,0.485008147,0.870273645,0.366992036,0.382981315,1.21213967,6.05156162,0.666981376,0.076139427,0.52307786,0.542874111,0.226134097,0.449222616,0.252782896,0.290091215,2.553716365,1.952214896,0.048729233,0.027410194,0.392118047,0.536782957,0.884740136,0.96392514,1.178638322,1.244879624,1.014177161,1.158842072,0.620536326,0.845147634,0.90149081,1.271528423,0.372321796,1.191582025,0.104311014,0.349479968,0.271056358,0.365469247,1.504515068,0.468257473,0.3053191,0.464450502,1.495378337,0.208622029,1.073565914,0.205576452,1.148182552,1.684204115,0.830681143,0.146187699,0.416482663,0.962402351,0.597694498,0.813169075,0.708096667,1.328632993,2.296365104,2.562091702,15.81948865,10.95798626,7.604044526,0.35709391,7.392376921,1.630145122,4.840944738,12.61173461,0.485008147,1.912622394,21.22843351,0.468257473,5.770607136,4.415325344,1.20680991,0.416482663
CO192,FlowSOM_c01_Covid 19_Study_05 jan 2022_HKM_My Ha_U ant_240122_0_1_0_CO192.fcs,1.61333168,5.215435564,4.759417005,2.747622505,4.120991021,0.173552694,1.146687446,1.447748242,0.759735775,0.423256061,1.663803638,1.170595215,1.948925921,2.151699223,1.106841164,0.203658774,2.037473214,0.599465174,0.523314502,0.326739512,0.606548958,1.167053323,0.526856394,0.465758762,1.141374608,0.609205377,0.199231409,0.270069244,1.399932704,0.293977013,0.950112455,0.327624985,0.501177679,0.363929375,0.653479023,1.307843519,0.270954717,0.317884782,0.837657393,1.429153311,0.407317548,0.138133777,0.376325996,0.346219916,0.512688827,1.975490109,1.789540794,0.607434431,0.333823295,1.318469194,0.540138488,0.621601998,0.730515168,0.864221581,0.494979368,0.231993908,0.246161475,0.263870933,0.203658774,3.350629571,0.212513503,0.059326686,0.093860131,0.299289851,0.315228363,0.665875644,0.317884782,0.310800999,0.480811802,1.455717499,0.069066889,0.17532364,0.381638833,0.186834788,0.443621938,1.200701295,1.670001948,0.803123949,0.546336798,2.302229621,1.006782723,0.162041546,0.285122284,0.378096942,0.33825066,0.301060797,1.729328634,2.628969132,1.107726637,2.458072857,1.364513787,1.361857368,0.445392884,0.811093205,1.012981033,1.813448563,3.977544406,0.887243877,0.986416845,0.742911789,27.10521189,5.608585546,4.732852817,0.423256061,7.459223972,1.665574583,4.579666,6.044238228,0.512688827,4.492004179,23.7227053,0.365700321,6.958931765,4.139585953,0.666761117,0.445392884
CO012,FlowSOM_c01_Covid 19_Study_Cytof Fixed_211021_HKM_My Ha_Uant_00_1_0_CO012.fcs,0.064526537,0.016131634,0,0,0.032263268,0.016131634,0.016131634,0.112921439,0.74205517,0.209711244,0.096789805,0,0,0.016131634,0.016131634,0,0.048394902,0.225842878,0.371027585,0.032263268,0.080658171,0.032263268,0.016131634,0.096789805,0.016131634,0.048394902,0,0.016131634,0.048394902,0.532343926,0.161316341,0,0.177447975,0.080658171,0.177447975,0.064526537,0,0.048394902,0.967898048,0.758186804,0.19357961,0,0.048394902,0.032263268,0.080658171,0.500080658,0.419422487,0.080658171,0.613002097,1.742216487,0.322632683,0.048394902,0.048394902,0.048394902,0.322632683,0.580738829,0.322632683,0.371027585,0.225842878,0.27423778,0.290369414,0,0.016131634,0.145184707,0.387159219,0.306501049,0.483949024,0.677528634,0.483949024,0,2.210033876,2.064849169,0.27423778,0.451685756,0.112921439,0.984029682,0.048394902,0.129053073,0.048394902,0.032263268,0.354895951,1.709953218,0.048394902,0.225842878,0.241974512,0.016131634,0.290369414,0.016131634,0.806581707,0,1.355057267,0.032263268,1.290530731,0.241974512,0.161316341,0.129053073,0.451685756,0.613002097,0.645265365,0,0.322632683,0.419422487,2.484271657,0.209711244,0.790450073,0.145184707,0.822713341,3.82319729,0.080658171,1.822874657,8.791740603,0.306501049,0.032263268,7.72705275,0.322632683,1.290530731
CO014,FlowSOM_c01_Cytof_Covid samples_10 nov 2021_HKM_260122_03_1_0-002_CO014.fcs,0.83390692,0.943770848,0.186636311,0.271350664,3.54344258,0.207814899,1.735320591,0.779636787,0.878911421,2.063588712,1.678403134,0.716101022,1.340869381,1.241594748,1.002011966,0.182665325,0.218404193,0.271350664,0.436808387,6.836713083,1.66781384,1.614867369,0.322973474,0.598295124,0.225022502,0.273997988,0.326944459,0.270027003,0.424895431,0.604913433,2.0397628,0.607560756,0.481812887,0.545348653,1.710171017,0.317678827,0.271350664,0.042357177,0.554614285,0.562556256,3.523587653,0.452692328,0.251495738,0.954360142,2.943823794,1.663842855,0.034415206,0.027796897,0.385185577,0.591676815,2.154921374,0.471223593,0.696246095,0.69227511,0.418277122,0.236935458,0.108540266,0.105892942,2.090061947,0.152221104,0.325620797,0.062212104,0.295176576,0.493725843,0.87096945,0.779636787,0.890824377,1.375284587,0.645946948,0.422248107,1.268067983,1.68237412,0.532112035,2.070207021,0.475194578,0.847143538,0.142955472,0.26076137,0.209138561,0.2528194,1.279980939,2.919997882,0.537406682,0.619473712,1.224387145,0.23825912,0.696246095,0.218404193,0.611531741,0.497696829,2.06226505,1.078784349,0.708159051,0.795520729,0.461957961,0.49902049,0.336210092,0.61020808,1.76444115,2.111240536,13.42590141,3.39519246,9.744798009,2.063588712,7.29602372,0.938476201,10.63826971,3.773759729,2.943823794,2.353470641,17.35188225,0.683009477,3.284004871,10.29147032,1.069518717,0.708159051
CO007,FlowSOM_c01_Cytof_Covid samples_15 nov 2021_HKM_260122_00_1_0_CO007.fcs,1.067152525,0.585632483,0.006507028,0.058563248,1.255856325,0.299323269,0.871941697,0.722280062,2.492191567,2.498698594,0.572618428,0.527069235,0.299323269,0.396928683,0.409942738,0.136647579,0.110619469,1.249349297,1.97162936,1.125715773,1.203800104,1.372982821,0.364393545,0.683237897,0.273295159,0.169182717,0.247267048,0.104112441,0.7548152,2.934669443,1.691827173,0.865434669,0.676730869,0.819885476,1.086673607,0.208224883,0.169182717,0.032535138,2.283966684,2.140812077,2.433628319,0.344872462,0.136647579,0.683237897,0.624674649,0.208224883,0.013014055,0.065070276,0.650702759,0.572618428,1.379489849,0.318844352,0.611660593,0.390421655,0.35137949,0.292816242,0.084591359,0.091098386,0.383914628,0.097605414,0.305830297,0.071577303,0.143154607,0.585632483,0.910983863,0.937011973,1.43154607,1.425039042,0.696251952,0.071577303,1.236335242,1.314419573,0.598646538,1.672306091,0.579125455,1.743883394,0.039042166,0.448984904,0.071577303,0.039042166,1.229828214,1.43154607,0.227745966,0.956533056,2.635346174,0.240760021,1.327433628,0.110619469,0.982561166,0.078084331,0.910983863,0.123633524,0.904476835,0.585632483,0.624674649,0.806871421,0.559604373,1.047631442,1.125715773,0.182196773,6.383394066,3.390161374,11.41983342,2.498698594,6.474492452,0.618167621,8.036179073,3.988807913,0.624674649,0.865434669,21.72045809,0.520562207,0.370900573,6.246746486,0.826392504,0.904476835
CO027,FlowSOM_c02_COVID-19 STUDY CyTOF FIXED 011121 HKM_CO027.fcs,0.514176051,1.238367672,1.01386827,1.098960785,4.977006916,0.233551798,7.106130282,4.14780751,1.193105696,0.371148206,0.711518268,0.461672158,2.467682949,2.760980555,1.298113481,0.105007785,2.672267082,0.579353297,0.995763479,0.908860484,0.716949705,0.975848209,0.430894015,0.546764674,0.287866169,0.112249701,0.990332042,0.450809284,0.423652098,0.331317667,1.607705399,0.736864974,0.483397907,0.47796647,1.03197306,0.436325452,1.01386827,0.244414672,0.405547308,0.22993084,1.075424557,0.278813774,0.389252996,0.901618568,0.838251801,0.190100301,0.021725749,0.092334432,0.123112576,0.315023355,0.601079046,0.235362277,0.677119166,1.03197306,0.110439222,0.186479342,0.162943115,0.139406887,0.242604193,0.182858384,0.143027845,0.01991527,0.090523953,0.378390122,0.825578448,1.348806894,0.85997755,0.934207191,0.365716769,0.608320962,0.568490423,0.468914075,0.175616468,0.762211681,0.983090126,2.440525763,0.639099106,0.849114676,0.17199551,0.452619763,4.680088351,0.959553898,0.233551798,0.646341022,1.234746714,0.510555093,1.824962885,0.713328747,0.539522758,1.01205779,2.674077561,2.469493428,0.68798204,0.563058985,1.057319767,1.895571568,2.020494623,1.075424557,0.796610783,0.468914075,17.25929681,14.84411775,4.082630264,0.371148206,6.074157222,2.791758699,6.244342253,1.269145816,0.838251801,0.508744614,23.73900134,0.253467067,2.54191259,11.82061774,0.409168266,0.68798204
CO098,FlowSOM_c02_COVID-19 STUDY CyTOF FIXED 021221 HKM_CO098.fcs,3.390953129,1.955869557,0.345459032,0.47403213,3.196145404,0.087014117,1.314302783,1.518201535,0.81429629,0.666242419,0.638969337,2.1234042,1.007805296,0.646761646,2.124702918,0.093507708,0.609098819,0.53766932,0.497409057,0.683125755,1.149365576,0.745464227,0.525980857,0.766243717,0.89871297,0.244159015,0.828582189,0.400005195,0.525980857,0.501305212,0.848062962,0.64416421,0.92728477,1.045468123,0.487019312,0.309094923,0.825984753,0.425979558,1.04027325,0.916895025,0.737671918,0.47403213,0.448057767,0.276626969,0.17013208,0.414291095,0.114287199,0.394810322,0.975337342,0.833777062,1.094819413,0.271432097,0.64416421,0.370134677,0.287016715,0.148053871,0.129871817,0.149352589,1.001311705,0.583124456,0.109092326,0.050650008,0.358446214,0.383121859,0.188314134,0.172729516,0.483123157,0.458447512,0.212989779,0.353251341,0.53766932,1.16754763,0.400005195,0.522084702,0.197405161,0.292211587,0.240262861,0.224678243,0.207794906,0.366238523,1.398719464,1.133780958,0.212989779,0.41039494,0.394810322,0.116884635,0.436369303,0.507798803,0.45974623,0.505201366,1.21040533,0.802607826,0.394810322,0.609098819,0.353251341,0.310393641,0.416888531,0.483123157,0.735074481,1.82599774,17.05346823,4.159794283,3.939012195,0.666242419,6.674112651,2.875362018,5.084481617,4.433823816,0.17013208,0.963648879,9.096222029,0.518188548,3.05068897,6.250730529,0.612994974,0.394810322
CO090,FlowSOM_c02_COVID-19 STUDY CyTOF FIXED 04112021 HKM-002_CO090.fcs,1.454483775,1.465084969,0.130394682,0.327576885,4.137645899,0.068907759,1.188393813,1.057999131,1.553074876,0.820532392,2.164763752,0.827953228,1.3792153,2.089495277,1.067540205,0.094350624,0.284111991,0.496135865,2.08419468,1.154469993,1.976062505,1.629403471,0.657274009,0.748444275,0.456911448,0.183400651,0.451610851,0.208843516,1.272143243,2.731927615,2.280316764,0.883079435,0.534300162,0.918063374,1.554134996,0.4378293,0.450550732,0.212023874,1.699371349,1.845667822,1.791601734,0.646672815,0.456911448,0.780247856,0.595787086,3.325594462,0.478113836,0.128274444,0.841734779,2.817797284,1.682409439,0.753744872,1.817044599,0.75692523,0.822652631,0.497195984,0.36998166,0.146296473,0.939265761,1.089802712,0.155837547,0.054066088,0.104951818,0.249128052,0.52157873,0.832193705,0.868237764,1.147049158,0.474933478,0.536420401,0.681656755,0.490835268,0.297893543,0.798269885,0.366801302,1.497948669,0.139935757,0.595787086,0.174919696,0.219444709,2.369366791,0.886259793,0.16855898,0.489775149,1.107824741,0.179160173,1.399357568,0.237466739,0.892620509,1.012413998,1.411018881,0.38588345,0.442069777,0.659394248,0.499316223,0.735722842,0.911702658,0.947746716,1.550954637,2.138260768,17.02021648,3.189899183,10.64147823,0.820532392,8.356920989,1.451303417,10.61179489,7.387971886,0.595787086,5.123556913,17.79410362,0.314855453,3.906539876,6.225020937,0.466452523,0.442069777
CO097,FlowSOM_c02_COVID-19 STUDY CyTOF FIXED 08112021 HKM-001_CO097.fcs,0.31030183,0.695799503,0.150391685,0.133258455,1.323066087,0.076147688,0.758621346,0.569203971,1.688574991,2.627095251,2.739413092,0.156102761,0.526370896,2.112146508,0.314109215,0.059966305,0.314109215,0.415956748,1.462035618,5.968075082,1.490591001,2.220656964,0.456886131,0.790032268,0.331242445,0.139921378,0.374075519,0.748151039,1.477265156,1.309740241,3.570374742,0.857613341,0.473067514,0.502574744,1.843725906,0.622507353,0.837624573,0.175139683,0.510189513,0.365508905,2.319648959,0.347423829,0.355990443,0.801454421,1.687623145,0.695799503,0.03902569,0.048544151,0.224635681,0.195128452,1.096526714,0.392160595,1.040367793,1.060356562,0.295072293,0.342664598,0.256046602,0.153247223,0.870939187,0.330290599,0.066629227,0.028555383,0.105654918,0.32743506,0.979449643,1.648597455,1.243111014,1.252629475,0.750054731,1.236448091,0.398823518,0.262709525,0.274131678,0.992775488,0.711980887,3.024015077,0.363605212,0.959460874,0.32743506,0.700558734,2.063602357,0.192272913,0.255094756,0.622507353,1.623849456,0.359797828,2.34630065,0.566348433,1.277377474,2.132135276,0.515900589,0.388353211,0.467356438,0.784321191,1.036560409,1.824688984,2.411026185,1.78661514,1.828496369,2.200668196,9.951551033,2.194005273,12.27119999,2.627095251,8.538059567,2.183534966,10.68447253,2.13118343,1.687623145,1.372562084,29.45773327,0.200839528,6.269810297,3.821662114,0.529226435,0.467356438
CO050,FlowSOM_c02_COVID-19 STUDY CyTOF FIXED 131221 HKM_CO050.fcs,1.33551703,1.343506165,0.199728369,0.35152193,1.406087721,0.025298927,0.27029906,0.507310058,1.493968203,0.711032995,1.26494634,0.757636281,0.567228569,0.937391814,0.501983968,0.063913078,0.288940374,0.685734068,1.945354318,0.483342654,0.964022263,0.645788394,0.302255599,0.500652446,0.516630716,0.474021997,0.191739235,0.125163112,1.975979335,1.439375782,1.726984634,0.589864451,0.380815424,0.700380815,1.219674576,0.497989401,0.09187505,0.043940241,2.69766451,4.102420708,1.15709302,0.468695907,0.412771963,0.781603686,0.936060291,7.801390109,2.320843653,0.150462038,1.758941173,8.108971798,0.932065724,0.444728503,1.015951639,1.014620117,0.933397246,0.370163245,0.591195973,0.470027429,1.054565791,1.990626082,0.025298927,0.007989135,0.078559825,0.114510932,0.210380549,0.282282762,0.414103486,0.322228436,0.727011265,2.260925142,0.117173977,0.207717504,0.185081622,0.350190408,0.292934942,0.595190541,0.426087188,0.521956805,0.717690607,1.904077122,1.551223669,0.352853453,0.221032729,0.503315491,0.34086975,0.211712072,0.754973236,0.912092887,1.017283162,3.798833586,1.06521797,0.6164949,0.352853453,0.870815691,0.569891614,0.549918777,0.796250433,0.572554659,1.103832122,3.03320817,9.629570451,1.841495566,11.440441,0.711032995,6.432585018,0.603179676,7.350003995,15.61076935,0.936060291,11.42579425,14.23930122,0.111847887,10.99704402,3.910681473,0.406114351,0.352853453
CO021,FlowSOM_c02_COVID-19 STUDY CyTOF FIXED 151221 HKM_CO021.fcs,2.950319027,1.899165621,0.561705841,2.920325026,12.01532421,0.107705732,6.090145607,5.843376779,0.684408573,0.182690735,1.267928233,1.378360691,3.017123848,1.033429678,3.698805693,0.137699733,2.533129738,0.324480558,0.474450564,3.214811583,0.774390576,0.46899711,0.353111196,0.659868026,0.843922125,0.200414463,0.997982222,0.534438567,0.175873916,0.073621639,0.57261275,0.276762829,0.534438567,1.027976223,2.006871353,0.347657741,0.678955118,0.175873916,0.102252277,0.182690735,1.053880133,0.158150188,0.335387468,0.623057207,2.182745269,0.613513661,0.028630638,0.047717729,0.072258276,0.040900911,1.949610078,0.387195288,0.436276381,0.400828925,0.11452255,0.188144189,0.155423461,0.220864918,0.884823035,0.076348367,0.129519551,0.047717729,0.170420461,0.194961008,0.279489557,0.473087201,0.719856029,0.729399575,0.730762938,0.873916126,0.178600644,0.289033102,0.404919016,0.826198397,0.30675683,0.706222392,0.219501554,0.508534657,0.39537547,0.561705841,1.11932159,0.418552653,0.121339368,0.677591754,0.820744942,0.235861919,1.019796041,0.522168294,1.484703059,1.62512952,1.678300703,0.346294377,0.260402465,1.057970224,0.623057207,0.527621748,0.763483667,0.929814037,1.443802149,2.070949446,31.51687844,15.03653815,4.80585701,0.182690735,7.401701478,2.434967552,5.235316573,1.176582865,2.182745269,0.944811038,16.57304903,0.347657741,5.131700933,4.03010307,0.526258385,0.260402465
CO030,FlowSOM_c02_COVID-19 STUDY CyTOF FIXED 171121 HKM_CO030.fcs,0.452850293,0.306339904,0.013319126,0.053276505,0.958977091,0.053276505,0.226425147,0.253063399,0.639318061,0.346297283,0.146510389,0.119872136,0.173148641,0.293020778,0.253063399,0.10655301,0.039957379,0.199786894,0.852424081,0.186467768,0.279701652,0.372935535,0.146510389,0.239744273,0.066595631,0.013319126,0.053276505,0.10655301,0.346297283,0.865743207,0.479488546,0.226425147,0.705913692,0.386254662,0.279701652,0.146510389,0.10655301,0.133191263,0.519445924,0.386254662,0.412892914,0.10655301,0.146510389,0.21310602,0.186467768,0.159829515,0.013319126,0.026638253,0.266382525,0.346297283,0.412892914,0.053276505,0.119872136,0.079914758,0.146510389,0.958977091,0.239744273,0.239744273,0.412892914,0.093233884,0.346297283,0.039957379,0.572722429,0.958977091,2.943526905,3.969099627,3.662759723,3.742674481,0.559403303,0.013319126,2.091102824,1.518380394,0.253063399,3.396377198,1.411827384,5.900372936,0.279701652,1.358550879,0.146510389,0.039957379,3.236547682,2.743740011,0.119872136,1.478423015,5.234416622,1.185402238,4.475226425,0.692594566,1.678209909,0.079914758,3.649440597,1.012253596,1.971230687,0.945657965,1.411827384,2.597229622,3.183271177,3.063399041,1.198721364,0.026638253,3.050079915,0.879062334,3.276505061,0.346297283,2.717101758,0.42621204,1.89131593,1.638252531,0.186467768,1.278636121,55.95364944,0.958977091,0.159829515,14.2514651,0.372935535,1.971230687
